Date,Time,Respiration rate per minute
2024.11.25 00.28,00.28,15.69
2024.11.25 00.29,00.29,15.07
2024.11.25 00.30,00.30,15.15
2024.11.25 00.31,00.31,14.65
2024.11.25 00.32,00.32,15.45
2024.11.25 00.33,00.33,15.07
2024.11.25 00.34,00.34,14.3
2024.11.25 00.35,00.35,13.97
2024.11.25 00.36,00.36,13.18
2024.11.25 00.37,00.37,12.77
2024.11.25 00.38,00.38,12.64
2024.11.25 00.39,00.39,12.62
2024.11.25 00.40,00.40,12.6
2024.11.25 00.41,00.41,11.98
2024.11.25 00.42,00.42,11.81
2024.11.25 00.43,00.43,14.14
2024.11.25 00.44,00.44,17.58
2024.11.25 00.45,00.45,18.13
2024.11.25 00.46,00.46,17.7
2024.11.25 00.47,00.47,17.23
2024.11.25 00.48,00.48,16.66
2024.11.25 00.49,00.49,16.6
2024.11.25 00.50,00.50,16.04
2024.11.25 00.51,00.51,15.27
2024.11.25 00.52,00.52,16.26
2024.11.25 00.53,00.53,16.47
2024.11.25 00.54,00.54,17.11
2024.11.25 00.55,00.55,16.36
2024.11.25 00.56,00.56,15.88
2024.11.25 00.57,00.57,16.36
2024.11.25 00.58,00.58,16.39
2024.11.25 00.59,00.59,19.15
2024.11.25 01.00,01.00,18.76
2024.11.25 01.01,01.01,18.22
2024.11.25 01.02,01.02,17.94
2024.11.25 01.03,01.03,18.53
2024.11.25 01.04,01.04,19.7
2024.11.25 01.05,01.05,19.28
2024.11.25 01.06,01.06,19.0
2024.11.25 01.07,01.07,18.55
2024.11.25 01.08,01.08,17.94
2024.11.25 01.09,01.09,18.03
2024.11.25 01.10,01.10,17.65
2024.11.25 01.11,01.11,18.37
2024.11.25 01.12,01.12,19.16
2024.11.25 01.13,01.13,18.78
2024.11.25 01.14,01.14,19.27
2024.11.25 01.15,01.15,18.78
2024.11.25 01.16,01.16,18.18
2024.11.25 01.17,01.17,18.37
2024.11.25 01.18,01.18,18.8
2024.11.25 01.19,01.19,18.68
2024.11.25 01.20,01.20,17.67
2024.11.25 01.21,01.21,15.85
2024.11.25 01.22,01.22,14.52
2024.11.25 01.23,01.23,13.8
2024.11.25 01.24,01.24,13.46
2024.11.25 01.26,01.26,13.91
2024.11.25 01.27,01.27,14.59
2024.11.25 01.28,01.28,14.95
2024.11.25 01.29,01.29,14.29
2024.11.25 01.30,01.30,13.69
2024.11.25 01.31,01.31,14.31
2024.11.25 01.32,01.32,14.43
2024.11.25 01.33,01.33,14.41
2024.11.25 01.34,01.34,14.47
2024.11.25 01.35,01.35,14.78
2024.11.25 01.36,01.36,15.68
2024.11.25 01.37,01.37,16.42
2024.11.25 01.38,01.38,16.33
2024.11.25 01.39,01.39,17.15
2024.11.25 01.40,01.40,16.47
2024.11.25 01.41,01.41,15.9
2024.11.25 01.42,01.42,15.61
2024.11.25 01.43,01.43,16.17
2024.11.25 01.44,01.44,16.09
2024.11.25 01.45,01.45,15.48
2024.11.25 01.46,01.46,15.37
2024.11.25 01.47,01.47,14.0
2024.11.25 01.48,01.48,14.1
2024.11.25 01.49,01.49,13.98
2024.11.25 01.50,01.50,13.53
2024.11.25 01.52,01.52,14.89
2024.11.25 01.53,01.53,14.75
2024.11.25 01.54,01.54,14.5
2024.11.25 01.55,01.55,14.01
2024.11.25 01.56,01.56,14.22
2024.11.25 01.57,01.57,14.21
2024.11.25 01.58,01.58,14.17
2024.11.25 01.59,01.59,14.47
2024.11.25 02.00,02.00,14.9
2024.11.25 02.01,02.01,14.56
2024.11.25 02.02,02.02,14.13
2024.11.25 02.03,02.03,14.64
2024.11.25 02.04,02.04,14.29
2024.11.25 02.05,02.05,15.62
2024.11.25 02.06,02.06,15.71
2024.11.25 02.07,02.07,14.38
2024.11.25 02.08,02.08,15.25
2024.11.25 02.09,02.09,16.22
2024.11.25 02.10,02.10,15.69
2024.11.25 02.11,02.11,14.96
2024.11.25 02.12,02.12,15.46
2024.11.25 02.13,02.13,14.69
2024.11.25 02.14,02.14,15.44
2024.11.25 02.15,02.15,15.84
2024.11.25 02.16,02.16,16.74
2024.11.25 02.17,02.17,17.63
2024.11.25 02.18,02.18,17.87
2024.11.25 02.19,02.19,17.78
2024.11.25 02.20,02.20,17.87
2024.11.25 02.21,02.21,18.26
2024.11.25 02.22,02.22,18.73
2024.11.25 02.23,02.23,17.81
2024.11.25 02.24,02.24,16.88
2024.11.25 02.25,02.25,15.69
2024.11.25 02.26,02.26,14.34
2024.11.25 02.27,02.27,14.3
2024.11.25 02.28,02.28,15.22
2024.11.25 02.29,02.29,16.13
2024.11.25 02.30,02.30,17.28
2024.11.25 02.31,02.31,16.79
2024.11.25 02.32,02.32,17.02
2024.11.25 02.33,02.33,16.09
2024.11.25 02.34,02.34,15.63
2024.11.25 02.35,02.35,14.7
2024.11.25 02.36,02.36,14.26
2024.11.25 02.37,02.37,16.39
2024.11.25 02.38,02.38,17.06
2024.11.25 02.39,02.39,16.15
2024.11.25 02.40,02.40,15.62
2024.11.25 02.41,02.41,15.28
2024.11.25 02.42,02.42,16.1
2024.11.25 02.43,02.43,16.47
2024.11.25 02.44,02.44,16.6
2024.11.25 02.45,02.45,16.43
2024.11.25 02.46,02.46,15.9
2024.11.25 02.47,02.47,15.87
2024.11.25 02.48,02.48,17.14
2024.11.25 02.49,02.49,16.08
2024.11.25 02.50,02.50,16.33
2024.11.25 02.51,02.51,16.0
2024.11.25 02.52,02.52,14.96
2024.11.25 02.53,02.53,14.4
2024.11.25 02.54,02.54,13.8
2024.11.25 02.55,02.55,13.16
2024.11.25 02.56,02.56,12.54
2024.11.25 02.57,02.57,14.42
2024.11.25 02.58,02.58,15.33
2024.11.25 02.59,02.59,15.12
2024.11.25 03.00,03.00,15.21
2024.11.25 03.01,03.01,15.0
2024.11.25 03.02,03.02,15.42
2024.11.25 03.03,03.03,15.45
2024.11.25 03.04,03.04,15.72
2024.11.25 03.05,03.05,15.48
2024.11.25 03.06,03.06,15.75
2024.11.25 03.07,03.07,17.12
2024.11.25 03.08,03.08,17.76
2024.11.25 03.09,03.09,17.87
2024.11.25 03.10,03.10,17.99
2024.11.25 03.11,03.11,17.14
2024.11.25 03.12,03.12,16.06
2024.11.25 03.13,03.13,15.47
2024.11.25 03.14,03.14,14.55
2024.11.25 03.15,03.15,14.12
2024.11.25 03.16,03.16,13.08
2024.11.25 03.17,03.17,15.18
2024.11.25 03.18,03.18,15.59
2024.11.25 03.19,03.19,14.88
2024.11.25 03.20,03.20,14.07
2024.11.25 03.21,03.21,13.05
2024.11.25 03.22,03.22,12.68
2024.11.25 03.23,03.23,13.2
2024.11.25 03.24,03.24,13.91
2024.11.25 03.26,03.26,15.52
2024.11.25 03.27,03.27,15.04
2024.11.25 03.28,03.28,14.98
2024.11.25 03.29,03.29,15.3
2024.11.25 03.30,03.30,15.39
2024.11.25 03.31,03.31,14.47
2024.11.25 03.32,03.32,14.97
2024.11.25 03.33,03.33,16.24
2024.11.25 03.34,03.34,17.19
2024.11.25 03.35,03.35,19.02
2024.11.25 03.36,03.36,19.33
2024.11.25 03.37,03.37,19.89
2024.11.25 03.38,03.38,19.97
2024.11.25 03.39,03.39,19.23
2024.11.25 03.40,03.40,18.49
2024.11.25 03.41,03.41,19.9
2024.11.25 03.42,03.42,20.42
2024.11.25 03.43,03.43,20.65
2024.11.25 03.44,03.44,19.65
2024.11.25 03.45,03.45,19.67
2024.11.25 03.46,03.46,18.79
2024.11.25 03.47,03.47,18.71
2024.11.25 03.48,03.48,19.21
2024.11.25 03.49,03.49,19.03
2024.11.25 03.50,03.50,18.74
2024.11.25 03.51,03.51,18.4
2024.11.25 03.52,03.52,18.02
2024.11.25 03.53,03.53,16.46
2024.11.25 03.54,03.54,14.84
2024.11.25 03.55,03.55,14.21
2024.11.25 03.56,03.56,14.29
2024.11.25 03.57,03.57,14.15
2024.11.25 03.58,03.58,14.32
2024.11.25 03.59,03.59,15.61
2024.11.25 04.00,04.00,15.81
2024.11.25 04.01,04.01,14.68
2024.11.25 04.02,04.02,15.93
2024.11.25 04.03,04.03,15.87
2024.11.25 04.04,04.04,14.72
2024.11.25 04.05,04.05,14.23
2024.11.25 04.06,04.06,15.22
2024.11.25 04.07,04.07,16.15
2024.11.25 04.09,04.09,15.29
2024.11.25 04.10,04.10,16.2
2024.11.25 04.11,04.11,16.29
2024.11.25 04.12,04.12,16.86
2024.11.25 04.13,04.13,16.7
2024.11.25 04.14,04.14,16.65
2024.11.25 04.15,04.15,17.55
2024.11.25 04.16,04.16,17.24
2024.11.25 04.17,04.17,16.52
2024.11.25 04.18,04.18,14.96
2024.11.25 04.19,04.19,14.49
2024.11.25 04.20,04.20,13.51
2024.11.25 04.21,04.21,13.87
2024.11.25 04.22,04.22,13.31
2024.11.25 04.23,04.23,13.2
2024.11.25 04.24,04.24,13.39
2024.11.25 04.26,04.26,14.84
2024.11.25 04.27,04.27,14.52
2024.11.25 04.28,04.28,13.7
2024.11.25 04.29,04.29,13.11
2024.11.25 04.30,04.30,12.76
2024.11.25 04.31,04.31,12.4
2024.11.25 04.32,04.32,12.48
2024.11.25 04.33,04.33,12.54
2024.11.25 04.34,04.34,13.65
2024.11.25 04.35,04.35,14.25
2024.11.25 04.36,04.36,13.41
2024.11.25 04.37,04.37,13.29
2024.11.25 04.38,04.38,15.24
2024.11.25 04.39,04.39,15.58
2024.11.25 04.40,04.40,16.43
2024.11.25 04.41,04.41,16.59
2024.11.25 04.42,04.42,17.27
2024.11.25 04.43,04.43,17.14
2024.11.25 04.44,04.44,16.31
2024.11.25 04.45,04.45,16.04
2024.11.25 04.46,04.46,15.51
2024.11.25 04.47,04.47,14.56
2024.11.25 04.48,04.48,13.7
2024.11.25 04.49,04.49,12.6
2024.11.25 04.50,04.50,12.39
2024.11.25 04.51,04.51,12.6
2024.11.25 04.52,04.52,12.76
2024.11.25 04.53,04.53,13.3
2024.11.25 04.54,04.54,13.19
2024.11.25 04.55,04.55,13.41
2024.11.25 04.56,04.56,13.57
2024.11.25 04.57,04.57,12.72
2024.11.25 04.58,04.58,12.18
2024.11.25 04.59,04.59,12.62
2024.11.25 05.00,05.00,13.25
2024.11.25 05.01,05.01,13.5
2024.11.25 05.02,05.02,13.52
2024.11.25 05.03,05.03,13.56
2024.11.25 05.04,05.04,13.8
2024.11.25 05.05,05.05,14.66
2024.11.25 05.06,05.06,14.16
2024.11.25 05.07,05.07,14.29
2024.11.25 05.08,05.08,14.98
2024.11.25 05.09,05.09,14.91
2024.11.25 05.10,05.10,13.81
2024.11.25 05.11,05.11,13.22
2024.11.25 05.12,05.12,13.47
2024.11.25 05.13,05.13,15.46
2024.11.25 05.14,05.14,15.6
2024.11.25 05.15,05.15,15.65
2024.11.25 05.16,05.16,16.0
2024.11.25 05.17,05.17,16.4
2024.11.25 05.18,05.18,16.14
2024.11.25 05.19,05.19,15.91
2024.11.25 05.20,05.20,15.17
2024.11.25 05.21,05.21,15.15
2024.11.25 05.22,05.22,14.89
2024.11.25 05.36,05.36,14.09
2024.11.25 05.37,05.37,13.89
2024.11.25 05.38,05.38,13.34
2024.11.25 05.39,05.39,12.77
2024.11.25 05.40,05.40,12.94
2024.11.25 05.42,05.42,13.24
2024.11.25 05.44,05.44,12.6
2024.11.25 05.45,05.45,13.32
2024.11.25 05.46,05.46,14.53
2024.11.25 05.47,05.47,14.76
2024.11.25 05.48,05.48,14.01
2024.11.25 05.49,05.49,13.14
2024.11.25 05.50,05.50,13.12
2024.11.25 05.51,05.51,13.24
2024.11.25 05.52,05.52,12.76
2024.11.25 05.53,05.53,12.95
2024.11.25 05.54,05.54,13.38
2024.11.25 05.55,05.55,13.85
2024.11.25 05.56,05.56,14.1
2024.11.25 05.57,05.57,14.51
2024.11.25 05.58,05.58,14.33
2024.11.25 05.59,05.59,14.18
2024.11.25 06.00,06.00,13.97
2024.11.25 06.02,06.02,12.78
2024.11.25 06.03,06.03,12.73
2024.11.25 06.04,06.04,12.97
2024.11.25 06.05,06.05,15.25
2024.11.25 06.10,06.10,13.8
2024.11.25 06.11,06.11,14.87
2024.11.25 06.18,06.18,13.6
2024.11.25 06.51,06.51,14.77
2024.11.25 06.55,06.55,12.93
2024.11.25 06.56,06.56,13.04
2024.11.25 06.57,06.57,13.12
2024.11.25 06.58,06.58,19.06
2024.11.25 06.59,06.59,21.82
2024.11.25 07.00,07.00,21.58
2024.11.25 07.03,07.03,20.48
2024.11.25 07.04,07.04,19.06
2024.11.25 07.05,07.05,17.61
2024.11.25 07.06,07.06,16.52
2024.11.25 07.07,07.07,15.39
2024.11.25 07.08,07.08,14.34
2024.11.25 07.09,07.09,14.95
2024.11.25 07.10,07.10,18.07
2024.11.25 07.11,07.11,13.75
2024.11.25 07.12,07.12,9.15
2024.11.25 07.13,07.13,10.09
2024.11.25 07.14,07.14,15.01
2024.11.25 07.22,07.22,14.47
2024.11.25 07.24,07.24,14.13
2024.11.25 07.25,07.25,13.44
2024.11.25 07.26,07.26,13.87
2024.11.25 07.27,07.27,14.02
2024.11.25 07.28,07.28,14.26
2024.11.25 07.29,07.29,13.98
2024.11.25 07.30,07.30,13.16
2024.11.25 07.31,07.31,12.11
2024.11.25 07.32,07.32,13.34
2024.11.25 07.33,07.33,13.95
2024.11.25 07.41,07.41,14.09
2024.11.25 07.57,07.57,17.1
2024.11.25 07.58,07.58,13.86
2024.11.25 08.15,08.15,14.08
2024.11.25 08.16,08.16,13.96
2024.11.25 08.17,08.17,14.48
2024.11.25 08.18,08.18,14.15
2024.11.25 08.19,08.19,13.96
2024.11.25 08.20,08.20,14.1
2024.11.25 08.21,08.21,13.61
2024.11.25 08.22,08.22,13.82
2024.11.25 08.23,08.23,13.5
2024.11.25 08.24,08.24,13.83
2024.11.25 08.25,08.25,13.61
2024.11.25 08.26,08.26,14.15
2024.11.25 08.27,08.27,13.93
2024.11.25 08.28,08.28,13.91
2024.11.25 08.29,08.29,13.2
2024.11.25 08.30,08.30,14.25
2024.11.25 08.31,08.31,14.16
2024.11.25 08.32,08.32,13.65
2024.11.25 08.33,08.33,13.32
2024.11.25 08.34,08.34,12.97
2024.11.25 08.35,08.35,13.11
2024.11.25 08.36,08.36,14.36
2024.11.25 08.37,08.37,14.07
2024.11.25 08.38,08.38,13.33
2024.11.25 08.39,08.39,13.44
2024.11.25 08.40,08.40,13.87
2024.11.25 08.41,08.41,13.75
2024.11.25 08.50,08.50,14.84
2024.11.25 08.51,08.51,14.6
2024.11.25 08.54,08.54,14.21
2024.11.25 08.55,08.55,15.24
2024.11.25 08.56,08.56,14.48
2024.11.25 08.57,08.57,13.67
2024.11.25 08.58,08.58,13.79
2024.11.25 08.59,08.59,13.81
2024.11.25 09.03,09.03,13.3
2024.11.25 09.04,09.04,14.36
2024.11.25 09.05,09.05,13.59
2024.11.25 09.06,09.06,13.31
2024.11.25 09.07,09.07,13.15
2024.11.25 09.08,09.08,14.25
2024.11.25 09.09,09.09,14.28
2024.11.25 09.10,09.10,13.92
2024.11.25 09.11,09.11,13.51
2024.11.25 09.12,09.12,12.92
2024.11.25 09.13,09.13,13.41
2024.11.25 09.14,09.14,14.1
2024.11.25 09.15,09.15,14.09
2024.11.25 09.16,09.16,14.05
2024.11.25 09.17,09.17,13.7
2024.11.25 09.18,09.18,13.69
2024.11.25 09.19,09.19,13.49
2024.11.25 09.20,09.20,12.8
2024.11.25 09.21,09.21,12.88
2024.11.25 09.22,09.22,13.72
2024.11.25 09.23,09.23,13.57
2024.11.25 09.24,09.24,13.3
2024.11.25 09.25,09.25,13.05
2024.11.25 09.26,09.26,12.95
2024.11.25 09.27,09.27,13.19
2024.11.25 09.28,09.28,12.78
2024.11.25 09.29,09.29,13.54
2024.11.25 09.30,09.30,13.58
2024.11.25 09.31,09.31,13.39
2024.11.25 09.32,09.32,13.43
2024.11.25 09.36,09.36,14.43
2024.11.25 09.37,09.37,14.12
2024.11.25 09.38,09.38,13.99
2024.11.25 09.39,09.39,13.8
2024.11.25 09.40,09.40,14.47
2024.11.25 09.44,09.44,14.49
2024.11.25 09.45,09.45,14.43
2024.11.25 09.46,09.46,14.03
2024.11.25 09.47,09.47,14.06
2024.11.25 09.48,09.48,13.93
2024.11.25 09.49,09.49,13.41
2024.11.25 09.50,09.50,13.54
2024.11.25 09.51,09.51,13.51
2024.11.25 09.53,09.53,12.48
2024.11.25 09.54,09.54,12.53
2024.11.25 09.55,09.55,12.73
2024.11.25 09.56,09.56,13.81
2024.11.25 09.57,09.57,14.35
2024.11.25 09.58,09.58,13.93
2024.11.25 10.01,10.01,14.12
2024.11.25 10.02,10.02,14.8
2024.11.25 10.03,10.03,13.75
2024.11.25 10.04,10.04,13.58
2024.11.25 10.05,10.05,13.74
2024.11.25 10.06,10.06,13.62
2024.11.25 10.07,10.07,14.92
2024.11.25 10.08,10.08,15.11
2024.11.25 10.09,10.09,14.56
2024.11.25 10.10,10.10,13.6
2024.11.25 10.11,10.11,13.74
2024.11.25 10.12,10.12,13.75
2024.11.25 10.13,10.13,13.52
2024.11.25 10.14,10.14,13.11
2024.11.25 10.15,10.15,13.36
2024.11.25 10.16,10.16,14.12
2024.11.25 10.17,10.17,15.29
2024.11.25 10.18,10.18,15.01
2024.11.25 10.19,10.19,13.87
2024.11.25 10.20,10.20,13.28
2024.11.25 10.23,10.23,13.92
2024.11.25 10.24,10.24,13.72
2024.11.25 10.25,10.25,14.27
2024.11.25 10.26,10.26,14.82
2024.11.25 10.27,10.27,14.02
2024.11.25 10.28,10.28,14.04
2024.11.25 10.31,10.31,13.96
2024.11.25 10.32,10.32,14.17
2024.11.25 10.33,10.33,13.75
2024.11.25 10.34,10.34,13.42
2024.11.25 10.35,10.35,13.21
2024.11.25 10.36,10.36,13.01
2024.11.25 10.37,10.37,12.66
2024.11.25 10.38,10.38,13.19
2024.11.25 10.41,10.41,13.77
2024.11.25 10.42,10.42,13.7
2024.11.25 10.43,10.43,13.75
2024.11.25 10.44,10.44,14.52
2024.11.25 10.45,10.45,13.94
2024.11.25 10.46,10.46,13.72
2024.11.25 10.47,10.47,13.72
2024.11.25 10.48,10.48,13.51
2024.11.25 10.49,10.49,13.05
2024.11.25 10.50,10.50,13.23
2024.11.25 10.51,10.51,13.47
2024.11.25 10.52,10.52,13.37
2024.11.25 10.53,10.53,13.06
2024.11.25 10.54,10.54,13.37
2024.11.25 10.55,10.55,13.32
2024.11.25 10.56,10.56,12.86
2024.11.25 10.57,10.57,13.47
2024.11.25 10.58,10.58,13.15
2024.11.25 10.59,10.59,12.33
2024.11.25 11.00,11.00,12.82
2024.11.25 11.01,11.01,13.66
2024.11.25 11.02,11.02,12.91
2024.11.25 11.03,11.03,13.27
2024.11.25 11.04,11.04,13.47
2024.11.25 11.05,11.05,13.09
2024.11.25 11.06,11.06,13.02
2024.11.25 11.07,11.07,13.58
2024.11.25 11.08,11.08,13.58
2024.11.25 11.09,11.09,13.83
2024.11.25 11.10,11.10,13.63
2024.11.25 11.11,11.11,13.28
2024.11.25 11.12,11.12,13.38
2024.11.25 11.13,11.13,13.76
2024.11.25 11.14,11.14,13.84
2024.11.25 11.17,11.17,13.67
2024.11.25 11.18,11.18,13.03
2024.11.25 11.19,11.19,13.35
2024.11.25 11.20,11.20,13.59
2024.11.25 11.21,11.21,14.0
2024.11.25 11.24,11.24,14.1
2024.11.25 11.25,11.25,14.35
2024.11.25 11.28,11.28,14.4
2024.11.25 11.29,11.29,13.58
2024.11.25 11.30,11.30,14.39
2024.11.25 11.31,11.31,13.91
2024.11.25 11.32,11.32,13.69
2024.11.25 11.33,11.33,14.24
2024.11.25 11.34,11.34,13.46
2024.11.25 11.35,11.35,13.5
2024.11.25 11.36,11.36,14.72
2024.11.25 11.37,11.37,14.63
2024.11.25 11.38,11.38,14.21
2024.11.25 11.39,11.39,13.68
2024.11.25 11.40,11.40,13.25
2024.11.25 11.41,11.41,12.92
2024.11.25 11.42,11.42,13.04
2024.11.25 11.43,11.43,13.46
2024.11.25 11.44,11.44,14.25
2024.11.25 11.45,11.45,13.68
2024.11.25 11.46,11.46,13.7
2024.11.25 11.47,11.47,14.7
2024.11.25 11.48,11.48,14.73
2024.11.25 11.49,11.49,14.61
2024.11.25 11.50,11.50,14.49
2024.11.25 11.51,11.51,13.8
2024.11.25 11.52,11.52,13.45
2024.11.25 11.53,11.53,13.05
2024.11.25 11.54,11.54,13.57
2024.11.25 11.55,11.55,14.09
2024.11.25 11.56,11.56,13.83
2024.11.25 11.57,11.57,13.95
2024.11.25 11.58,11.58,13.84
2024.11.25 11.59,11.59,13.98
2024.11.25 12.00,12.00,14.0
2024.11.25 12.01,12.01,15.34
2024.11.25 12.02,12.02,14.73
2024.11.25 12.08,12.08,13.62
2024.11.25 12.09,12.09,13.82
2024.11.25 12.10,12.10,14.35
2024.11.25 12.11,12.11,14.19
2024.11.25 12.12,12.12,13.9
2024.11.25 12.13,12.13,13.64
2024.11.25 12.14,12.14,13.49
2024.11.25 12.15,12.15,13.19
2024.11.25 12.16,12.16,13.8
2024.11.25 12.17,12.17,14.2
2024.11.25 12.20,12.20,12.74
2024.11.25 12.21,12.21,12.77
2024.11.25 12.22,12.22,13.08
2024.11.25 12.23,12.23,13.48
2024.11.25 12.24,12.24,14.05
2024.11.25 12.25,12.25,13.54
2024.11.25 12.26,12.26,14.18
2024.11.25 12.29,12.29,13.09
2024.11.25 12.30,12.30,13.81
2024.11.25 12.31,12.31,13.6
2024.11.25 12.32,12.32,13.3
2024.11.25 12.33,12.33,13.7
2024.11.25 12.34,12.34,13.33
2024.11.25 12.35,12.35,13.07
2024.11.25 12.36,12.36,13.24
2024.11.25 12.37,12.37,12.83
2024.11.25 12.38,12.38,12.59
2024.11.25 12.39,12.39,13.06
2024.11.25 12.40,12.40,13.49
2024.11.25 12.41,12.41,12.83
2024.11.25 12.44,12.44,14.12
2024.11.25 12.45,12.45,13.53
2024.11.25 12.46,12.46,13.92
2024.11.25 12.47,12.47,13.97
2024.11.25 12.48,12.48,14.05
2024.11.25 12.49,12.49,14.09
2024.11.25 12.50,12.50,14.14
2024.11.25 12.51,12.51,13.98
2024.11.25 12.52,12.52,13.44
2024.11.25 12.58,12.58,14.17
2024.11.25 12.59,12.59,13.77
2024.11.25 13.00,13.00,13.31
2024.11.25 13.01,13.01,12.62
2024.11.25 13.02,13.02,12.66
2024.11.25 13.03,13.03,12.71
2024.11.25 13.04,13.04,12.9
2024.11.25 13.05,13.05,13.71
2024.11.25 13.08,13.08,13.49
2024.11.25 13.09,13.09,14.21
2024.11.25 13.10,13.10,13.63
2024.11.25 13.11,13.11,12.96
2024.11.25 13.12,13.12,12.95
2024.11.25 13.13,13.13,13.55
2024.11.25 13.14,13.14,13.19
2024.11.25 13.15,13.15,12.33
2024.11.25 13.16,13.16,12.49
2024.11.25 13.17,13.17,14.08
2024.11.25 13.18,13.18,14.02
2024.11.25 13.19,13.19,14.83
2024.11.25 13.20,13.20,14.55
2024.11.25 13.21,13.21,15.11
2024.11.25 13.22,13.22,15.14
2024.11.25 13.23,13.23,14.7
2024.11.25 13.25,13.25,13.66
2024.11.25 13.26,13.26,13.07
2024.11.25 13.27,13.27,13.91
2024.11.25 13.28,13.28,14.91
2024.11.25 13.29,13.29,14.94
2024.11.25 13.30,13.30,13.89
2024.11.25 13.31,13.31,14.0
2024.11.25 13.32,13.32,14.24
2024.11.25 13.33,13.33,14.85
2024.11.25 13.37,13.37,13.99
2024.11.25 13.38,13.38,13.82
2024.11.25 13.39,13.39,13.54
2024.11.25 13.40,13.40,12.91
2024.11.25 13.41,13.41,13.18
2024.11.25 13.42,13.42,13.36
2024.11.25 13.43,13.43,13.32
2024.11.25 13.44,13.44,13.75
2024.11.25 13.45,13.45,13.06
2024.11.25 13.46,13.46,13.29
2024.11.25 13.47,13.47,13.62
2024.11.25 13.48,13.48,13.59
2024.11.25 13.49,13.49,13.69
2024.11.25 13.50,13.50,13.53
2024.11.25 13.51,13.51,13.28
2024.11.25 13.52,13.52,12.99
2024.11.25 13.53,13.53,13.27
2024.11.25 13.54,13.54,13.47
2024.11.25 13.55,13.55,14.04
2024.11.25 13.56,13.56,14.34
2024.11.25 13.57,13.57,15.43
2024.11.25 13.58,13.58,14.52
2024.11.25 13.59,13.59,15.03
2024.11.25 14.00,14.00,14.48
2024.11.25 14.01,14.01,13.91
2024.11.25 14.02,14.02,14.1
2024.11.25 14.03,14.03,13.69
2024.11.25 14.04,14.04,14.18
2024.11.25 14.05,14.05,13.59
2024.11.25 14.06,14.06,13.94
2024.11.25 14.07,14.07,14.45
2024.11.25 14.08,14.08,14.62
2024.11.25 14.09,14.09,14.93
2024.11.25 14.10,14.10,14.28
2024.11.25 14.11,14.11,14.44
2024.11.25 14.12,14.12,14.22
2024.11.25 14.13,14.13,13.62
2024.11.25 14.14,14.14,13.67
2024.11.25 14.15,14.15,14.5
2024.11.25 14.16,14.16,14.82
2024.11.25 14.17,14.17,14.04
2024.11.25 14.18,14.18,13.92
2024.11.25 14.19,14.19,14.21
2024.11.25 14.20,14.20,14.53
2024.11.25 14.21,14.21,14.74
2024.11.25 14.22,14.22,14.09
2024.11.25 14.23,14.23,14.13
2024.11.25 14.24,14.24,14.55
2024.11.25 14.25,14.25,14.57
2024.11.25 14.26,14.26,13.86
2024.11.25 14.27,14.27,12.99
2024.11.25 14.28,14.28,12.94
2024.11.25 14.29,14.29,12.52
2024.11.25 14.30,14.30,13.07
2024.11.25 14.31,14.31,14.42
2024.11.25 14.32,14.32,13.97
2024.11.25 14.33,14.33,14.19
2024.11.25 14.34,14.34,14.05
2024.11.25 14.35,14.35,13.67
2024.11.25 14.36,14.36,13.43
2024.11.25 14.37,14.37,12.95
2024.11.25 14.38,14.38,13.85
2024.11.25 14.39,14.39,14.86
2024.11.25 14.40,14.40,14.75
2024.11.25 14.41,14.41,15.04
2024.11.25 14.42,14.42,13.47
2024.11.25 14.43,14.43,12.66
2024.11.25 14.44,14.44,13.09
2024.11.25 14.45,14.45,13.64
2024.11.25 14.46,14.46,14.38
2024.11.25 14.47,14.47,13.56
2024.11.25 14.48,14.48,13.44
2024.11.25 14.49,14.49,13.35
2024.11.25 14.50,14.50,13.32
2024.11.25 14.51,14.51,15.19
2024.11.25 14.52,14.52,14.41
2024.11.25 14.53,14.53,13.3
2024.11.25 14.54,14.54,13.96
2024.11.25 14.55,14.55,14.25
2024.11.25 14.56,14.56,14.7
2024.11.25 14.57,14.57,14.08
2024.11.25 14.58,14.58,14.05
2024.11.25 14.59,14.59,14.49
2024.11.25 15.00,15.00,14.36
2024.11.25 15.01,15.01,14.02
2024.11.25 15.02,15.02,13.48
2024.11.25 15.03,15.03,13.63
2024.11.25 15.04,15.04,13.04
2024.11.25 15.05,15.05,13.21
2024.11.25 15.06,15.06,14.21
2024.11.25 15.07,15.07,14.04
2024.11.25 15.08,15.08,13.74
2024.11.25 15.09,15.09,13.71
2024.11.25 15.12,15.12,13.52
2024.11.25 15.13,15.13,14.08
2024.11.25 15.14,15.14,14.38
2024.11.25 15.18,15.18,14.04
2024.11.25 15.19,15.19,13.9
2024.11.25 15.20,15.20,13.62
2024.11.25 15.21,15.21,13.61
2024.11.25 15.22,15.22,13.83
2024.11.25 15.23,15.23,13.04
2024.11.25 15.24,15.24,12.94
2024.11.25 15.25,15.25,13.84
2024.11.25 15.26,15.26,13.57
2024.11.25 15.27,15.27,13.41
2024.11.25 15.28,15.28,13.04
2024.11.25 15.29,15.29,12.98
2024.11.25 15.30,15.30,13.24
2024.11.25 15.31,15.31,13.38
2024.11.25 15.32,15.32,13.93
2024.11.25 15.33,15.33,13.77
2024.11.25 15.34,15.34,13.59
2024.11.25 15.35,15.35,13.79
2024.11.25 15.36,15.36,14.21
2024.11.25 15.37,15.37,12.85
2024.11.25 15.38,15.38,13.48
